	x	MATLAB_y	Verilog_y	|MATLAB-x|	|Verilog-x|	|Verilog-MATLAB|
0.3857421875	0.1886011349	-0.0019531250	0.1971410526	0.3876953125	0.1905542599
0.3974609375	0.1937134458	-0.0019531250	0.2037474917	0.3994140625	0.1956665708
0.3193359375	0.1987347600	-0.0019531250	0.1206011775	0.3212890625	0.2006878850
0.3271484375	0.2036891650	-0.0009765625	0.1234592725	0.3281250000	0.2046657275
0.2958984375	0.2085926102	-0.0009765625	0.0873058273	0.2968750000	0.2095691727
0.1728515625	0.2134488913	-0.0009765625	0.0405973288	0.1738281250	0.2144254538
0.1855468750	0.2182471619	-0.0009765625	0.0327002869	0.1865234375	0.2192237244
0.2578125000	0.2229612161	-0.0009765625	0.0348512839	0.2587890625	0.2239377786
0.3466796875	0.2275505077	-0.0009765625	0.1191291798	0.3476562500	0.2285270702
0.3447265625	0.2319626514	-0.0009765625	0.1127639111	0.3457031250	0.2329392139
0.3583984375	0.2361370281	-0.0009765625	0.1222614094	0.3593750000	0.2371135906
0.3056640625	0.2400090949	-0.0009765625	0.0656549676	0.3066406250	0.2409856574
0.3310546875	0.2435150432	-0.0009765625	0.0875396443	0.3320312500	0.2444916057
0.2519531250	0.2465965034	-0.0009765625	0.0053566216	0.2529296875	0.2475730659
0.2646484375	0.2492050262	-0.0009765625	0.0154434113	0.2656250000	0.2501815887
0.2841796875	0.2513060874	-0.0009765625	0.0328736001	0.2851562500	0.2522826499
0.3056640625	0.2528823642	-0.0009765625	0.0527816983	0.3066406250	0.2538589267
0.3222656250	0.2539360611	-0.0009765625	0.0683295639	0.3232421875	0.2549126236
0.2998046875	0.2544901118	-0.0009765625	0.0453145757	0.3007812500	0.2554666743
0.2958984375	0.2545881713	-0.0009765625	0.0413102662	0.2968750000	0.2555647338
0.2919921875	0.2542934087	-0.0009765625	0.0376987788	0.2929687500	0.2552699712
0.2460937500	0.2536861988	-0.0009765625	0.0075924488	0.2470703125	0.2546627613
0.1982421875	0.2528608757	-0.0009765625	0.0546186882	0.1992187500	0.2538374382
0.2070312500	0.2519217437	-0.0009765625	0.0448904937	0.2080078125	0.2528983062
0.2792968750	0.2509785517	-0.0009765625	0.0283183233	0.2802734375	0.2519551142
0.2392578125	0.2501416309	-0.0009765625	0.0108838184	0.2402343750	0.2511181934
0.2841796875	0.2495168938	-0.0009765625	0.0346627937	0.2851562500	0.2504934563
0.2763671875	0.2492009053	-0.0009765625	0.0271662822	0.2773437500	0.2501774678
0.3046875000	0.2492762605	-0.0009765625	0.0554112395	0.3056640625	0.2502528230
0.3369140625	0.2498075193	-0.0009765625	0.0871065432	0.3378906250	0.2507840818
0.3320312500	0.2508379444	-0.0009765625	0.0811933056	0.3330078125	0.2518145069
0.3007812500	0.2523872615	-0.0009765625	0.0483939885	0.3017578125	0.2533638240
0.3154296875	0.2544506118	-0.0009765625	0.0609790757	0.3164062500	0.2554271743
0.2773437500	0.2569987938	-0.0009765625	0.0203449562	0.2783203125	0.2579753563
0.3642578125	0.2599798051	0.0000000000	0.1042780074	0.3642578125	0.2599798051
0.3671875000	0.2633215899	0.0039062500	0.1038659101	0.3632812500	0.2594153399
0.3564453125	0.2669358169	0.0107421875	0.0895094956	0.3457031250	0.2561936294
0.3388671875	0.2707224508	0.0185546875	0.0681447367	0.3203125000	0.2521677633
0.3544921875	0.2745748590	0.0273437500	0.0799173285	0.3271484375	0.2472311090
0.3095703125	0.2783851824	0.0361328125	0.0311851301	0.2734375000	0.2422523699
0.3339843750	0.2820496992	0.0449218750	0.0519346758	0.2890625000	0.2371278242
0.3427734375	0.2854739047	0.0537109375	0.0572995328	0.2890625000	0.2317629672
0.2998046875	0.2885770431	0.0625000000	0.0112276444	0.2373046875	0.2260770431
0.3359375000	0.2912958507	0.0703125000	0.0446416493	0.2656250000	0.2209833507
0.3398437500	0.2935873182	0.0771484375	0.0462564318	0.2626953125	0.2164388807
0.3994140625	0.2954303399	0.0839843750	0.1039837226	0.3154296875	0.2114459649
0.3916015625	0.2968261927	0.0898437500	0.0947753698	0.3017578125	0.2069824427
0.4404296875	0.2977978666	0.0947265625	0.1426318209	0.3457031250	0.2030713041
0.4453125000	0.2983883571	0.0996093750	0.1469241429	0.3457031250	0.1987789821
0.4414062500	0.2986581031	0.1044921875	0.1427481469	0.3369140625	0.1941659156
0.4169921875	0.2986818080	0.1123046875	0.1183103795	0.3046875000	0.1863771205
0.3681640625	0.2985449041	0.1210937500	0.0696191584	0.2470703125	0.1774511541
0.4619140625	0.2983399017	0.1318359375	0.1635741608	0.3300781250	0.1665039642
0.5039062500	0.2981628173	0.1435546875	0.2057434327	0.3603515625	0.1546081298
0.3886718750	0.2981098157	0.1542968750	0.0905620593	0.2343750000	0.1438129407
0.3847656250	0.2982741509	0.1650390625	0.0864914741	0.2197265625	0.1332350884
0.3945312500	0.2987434595	0.1757812500	0.0957877905	0.2187500000	0.1229622095
0.4160156250	0.2995974336	0.1855468750	0.1164181914	0.2304687500	0.1140505586
0.4111328125	0.3009058633	0.1943359375	0.1102269492	0.2167968750	0.1065699258
0.5136718750	0.3027270121	0.2021484375	0.2109448629	0.3115234375	0.1005785746
0.4931640625	0.3051062810	0.2099609375	0.1880577815	0.2832031250	0.0951453435
0.4121093750	0.3080751462	0.2158203125	0.1040342288	0.1962890625	0.0922548337
0.4687500000	0.3116503955	0.2207031250	0.1570996045	0.2480468750	0.0909472705
0.3837890625	0.3158337197	0.2226562500	0.0679553428	0.1611328125	0.0931774697
0.4423828125	0.3206117180	0.2207031250	0.1217710945	0.2216796875	0.0999085930
0.4003906250	0.3259563428	0.2167968750	0.0744342822	0.1835937500	0.1091594678
0.4091796875	0.3318257635	0.2119140625	0.0773539240	0.1972656250	0.1199117010
0.4140625000	0.3381655917	0.2060546875	0.0758969083	0.2080078125	0.1321109042
0.4423828125	0.3449103865	0.1992187500	0.0974724260	0.2431640625	0.1456916365
0.4179687500	0.3519853560	0.1923828125	0.0659833940	0.2255859375	0.1596025435
0.3701171875	0.3593081818	0.1865234375	0.0108090057	0.1835937500	0.1727847443
0.4638671875	0.3667909098	0.1806640625	0.0970762777	0.2832031250	0.1861268473
0.3359375000	0.3743418704	0.1748046875	0.0384043704	0.1611328125	0.1995371829
0.3730468750	0.3818675944	0.1689453125	0.0088207194	0.2041015625	0.2129222819
0.3583984375	0.3892746952	0.1630859375	0.0308762577	0.1953125000	0.2261887577
0.3144531250	0.3964716768	0.1552734375	0.0820185518	0.1591796875	0.2411982393
0.3447265625	0.4033706180	0.1455078125	0.0586440555	0.1992187500	0.2578628055
0.4091796875	0.4098886771	0.1337890625	0.0007089896	0.2753906250	0.2760996146
0.3486328125	0.4159493626	0.1220703125	0.0673165501	0.2265625000	0.2938790501
0.3632812500	0.4214835393	0.1103515625	0.0582022893	0.2529296875	0.3111319768
0.3095703125	0.4264301715	0.0986328125	0.1168598590	0.2109375000	0.3277973590
0.3671875000	0.4307368382	0.0878906250	0.0635493382	0.2792968750	0.3428462132
0.2021484375	0.4343600712	0.0781250000	0.2322116337	0.1240234375	0.3562350712
0.1406250000	0.4372655581	0.0683593750	0.2966405581	0.0722656250	0.3689061831
0.1142578125	0.4394282215	0.0595703125	0.3251704090	0.0546875000	0.3798579090
0.1113281250	0.4408321410	0.0517578125	0.3295040160	0.0595703125	0.3890743285
0.1582031250	0.4414702301	0.0449218750	0.2832671051	0.1132812500	0.3965483551
0.2656250000	0.4413435516	0.0390625000	0.1757185516	0.2265625000	0.4022810516
0.2558593750	0.4404601769	0.0341796875	0.1846008019	0.2216796875	0.4062804894
0.4335937500	0.4388335831	0.0292968750	0.0052398331	0.4042968750	0.4095367081
0.3300781250	0.4364807127	0.0244140625	0.1064025877	0.3056640625	0.4120666502
0.2783203125	0.4334199517	0.0214843750	0.1550996392	0.2568359375	0.4119355767
0.2910156250	0.4296693684	0.0185546875	0.1386537434	0.2724609375	0.4111146809
0.3076171875	0.4252455594	0.0156250000	0.1176283719	0.2919921875	0.4096205594
0.3115234375	0.4201633591	0.0126953125	0.1086399216	0.2988281250	0.4074680466
0.4179687500	0.4144365168	0.0107421875	0.0035322332	0.4072265625	0.4036943293
0.2998046875	0.4080792994	0.0087890625	0.1082746119	0.2910156250	0.3992902369
0.3085937500	0.4011088549	0.0087890625	0.0925151049	0.2998046875	0.3923197924
0.3105468750	0.3935481032	0.0107421875	0.0830012282	0.2998046875	0.3828059157
0.2880859375	0.3854288725	0.0166015625	0.0973429350	0.2714843750	0.3688273100
0.3349609375	0.3767949692	0.0234375000	0.0418340317	0.3115234375	0.3533574692
0.2666015625	0.3677048548	0.0312500000	0.1011032923	0.2353515625	0.3364548548
0.1748046875	0.3582336234	0.0400390625	0.1834289359	0.1347656250	0.3181945609
0.1787109375	0.3484740232	0.0478515625	0.1697630857	0.1308593750	0.3006224607
0.3144531250	0.3385363292	0.0566406250	0.0240832042	0.2578125000	0.2818957042
0.3642578125	0.3285469429	0.0644531250	0.0357108696	0.2998046875	0.2640938179
0.3310546875	0.3186456836	0.0722656250	0.0124090039	0.2587890625	0.2463800586
0.4101562500	0.3089818537	0.0791015625	0.1011743963	0.3310546875	0.2298802912
0.3701171875	0.2997093114	0.0849609375	0.0704078761	0.2851562500	0.2147483739
0.3916015625	0.2909809132	0.0908203125	0.1006206493	0.3007812500	0.2001606007
0.3671875000	0.2829427647	0.0957031250	0.0842447353	0.2714843750	0.1872396397
0.4003906250	0.2757287208	0.1005859375	0.1246619042	0.2998046875	0.1751427833
0.3818359375	0.2694555238	0.1044921875	0.1123804137	0.2773437500	0.1649633363
0.4130859375	0.2642188722	0.1074218750	0.1488670653	0.3056640625	0.1567969972
0.4511718750	0.2600906060	0.1113281250	0.1910812690	0.3398437500	0.1487624810
0.4589843750	0.2571170905	0.1132812500	0.2018672845	0.3457031250	0.1438358405
0.3974609375	0.2553187977	0.1162109375	0.1421421398	0.2812500000	0.1391078602
0.3017578125	0.2546910162	0.1181640625	0.0470667963	0.1835937500	0.1365269537
0.3144531250	0.2552055698	0.1201171875	0.0592475552	0.1943359375	0.1350883823
0.3017578125	0.2568133596	0.1210937500	0.0449444529	0.1806640625	0.1357196096
0.3193359375	0.2594474797	0.1230468750	0.0598884578	0.1962890625	0.1364006047
0.4218750000	0.2630266067	0.1240234375	0.1588483933	0.2978515625	0.1390031692
0.4960937500	0.2674583575	0.1250000000	0.2286353925	0.3710937500	0.1424583575
0.4746093750	0.2726423731	0.1250000000	0.2019670019	0.3496093750	0.1476423731
0.5175781250	0.2784729997	0.1259765625	0.2391051253	0.3916015625	0.1524964372
0.5585937500	0.2848415690	0.1269531250	0.2737521810	0.4316406250	0.1578884440
0.5332031250	0.2916383948	0.1269531250	0.2415647302	0.4062500000	0.1646852698
0.4746093750	0.2987546535	0.1279296875	0.1758547215	0.3466796875	0.1708249660
0.4658203125	0.3060843161	0.1279296875	0.1597359964	0.3378906250	0.1781546286
0.3750000000	0.3135262405	0.1279296875	0.0614737595	0.2470703125	0.1855965530
0.3857421875	0.3209864343	0.1289062500	0.0647557532	0.2568359375	0.1920801843
0.3691406250	0.3283803898	0.1289062500	0.0407602352	0.2402343750	0.1994741398
0.4492187500	0.3356352853	0.1289062500	0.1135834647	0.3203125000	0.2067290353
0.4013671875	0.3426917997	0.1289062500	0.0586753878	0.2724609375	0.2137855497
0.3964843750	0.3495052883	0.1289062500	0.0469790867	0.2675781250	0.2205990383
0.3925781250	0.3560461428	0.1289062500	0.0365319822	0.2636718750	0.2271398928
0.4140625000	0.3622992547	0.1298828125	0.0517632453	0.2841796875	0.2324164422
0.4814453125	0.3682626099	0.1298828125	0.1131827026	0.3515625000	0.2383797974
0.4169921875	0.3739451236	0.1298828125	0.0430470639	0.2871093750	0.2440623111
0.4882812500	0.3793639005	0.1298828125	0.1089173495	0.3583984375	0.2494810880
0.4746093750	0.3845411562	0.1298828125	0.0900682188	0.3447265625	0.2546583437
0.4160156250	0.3895010681	0.1298828125	0.0265145569	0.2861328125	0.2596182556
0.4238281250	0.3942668226	0.1308593750	0.0295613024	0.2929687500	0.2634074476
0.4326171875	0.3988580901	0.1347656250	0.0337590974	0.2978515625	0.2640924651
0.4277343750	0.4032890929	0.1406250000	0.0244452821	0.2871093750	0.2626640929
0.4140625000	0.4075673510	0.1484375000	0.0064951490	0.2656250000	0.2591298510
0.4746093750	0.4116931138	0.1572265625	0.0629162612	0.3173828125	0.2544665513
0.4746093750	0.4156594266	0.1660156250	0.0589499484	0.3085937500	0.2496438016
0.5292968750	0.4194527512	0.1757812500	0.1098441238	0.3535156250	0.2436715012
0.4931640625	0.4230540458	0.1845703125	0.0701100167	0.3085937500	0.2384837333
0.5039062500	0.4264402211	0.1923828125	0.0774660289	0.3115234375	0.2340574086
0.5527343750	0.4295859007	0.2001953125	0.1231484743	0.3525390625	0.2293905882
0.5078125000	0.4324654184	0.2080078125	0.0753470816	0.2998046875	0.2244576059
0.4765625000	0.4350549787	0.2138671875	0.0415075213	0.2626953125	0.2211877912
0.4384765625	0.4373348864	0.2197265625	0.0011416761	0.2187500000	0.2176083239
0.5371093750	0.4392917288	0.2255859375	0.0978176462	0.3115234375	0.2137057913
0.5419921875	0.4409203675	0.2294921875	0.1010718200	0.3125000000	0.2114281800
0.5136718750	0.4422255813	0.2343750000	0.0714462937	0.2792968750	0.2078505813
0.4746093750	0.4432232156	0.2373046875	0.0313861594	0.2373046875	0.2059185281
0.6064453125	0.4439407365	0.2412109375	0.1625045760	0.3652343750	0.2027297990
0.5439453125	0.4444171472	0.2431640625	0.0995281653	0.3007812500	0.2012530847
0.5507812500	0.4447022726	0.2460937500	0.1060789774	0.3046875000	0.1986085226
0.5546875000	0.4448554638	0.2480468750	0.1098320362	0.3066406250	0.1968085888
0.6191406250	0.4449438175	0.2500000000	0.1741968075	0.3691406250	0.1949438175
0.6328125000	0.4450400290	0.2519531250	0.1877724710	0.3808593750	0.1930869040
0.5195312500	0.4452200137	0.2529296875	0.0743112363	0.2666015625	0.1922903262
0.5859375000	0.4455604352	0.2539062500	0.1403770648	0.3320312500	0.1916541852
0.6074218750	0.4461362729	0.2548828125	0.1612856021	0.3525390625	0.1912534604
0.5498046875	0.4470185377	0.2558593750	0.1027861498	0.2939453125	0.1911591627
0.5136718750	0.4482722072	0.2568359375	0.0653996678	0.2568359375	0.1914362697
0.5429687500	0.4499544193	0.2568359375	0.0930143307	0.2861328125	0.1931184818
0.5244140625	0.4521129280	0.2578125000	0.0723011345	0.2666015625	0.1943004280
0.5634765625	0.4547848071	0.2578125000	0.1086917554	0.3056640625	0.1969723071
0.4902343750	0.4579953683	0.2587890625	0.0322390067	0.2314453125	0.1992063058
0.5029296875	0.4617572660	0.2587890625	0.0411724215	0.2441406250	0.2029682035
0.3955078125	0.4660697766	0.2587890625	0.0705619641	0.1367187500	0.2072807141
0.4550781250	0.4709182555	0.2587890625	0.0158401305	0.1962890625	0.2121291930
0.4511718750	0.4762737797	0.2597656250	0.0251019047	0.1914062500	0.2165081547
0.4189453125	0.4820929766	0.2597656250	0.0631476641	0.1591796875	0.2223273516
0.4365234375	0.4883180358	0.2597656250	0.0517945983	0.1767578125	0.2285524108
0.4921875000	0.4948769175	0.2597656250	0.0026894175	0.2324218750	0.2351112925
0.5000000000	0.5016837925	0.2597656250	0.0016837925	0.2402343750	0.2419181675
0.5166015625	0.5086397817	0.2597656250	0.0079617808	0.2568359375	0.2488741567
0.5390625000	0.5156340845	0.2597656250	0.0234284155	0.2792968750	0.2558684595
0.4892578125	0.5225456079	0.2597656250	0.0332877954	0.2294921875	0.2627799829
0.5341796875	0.5292451957	0.2597656250	0.0049344918	0.2744140625	0.2694795707
0.5166015625	0.5355985290	0.2597656250	0.0189969665	0.2568359375	0.2758329040
0.5439453125	0.5414696978	0.2597656250	0.0024756147	0.2841796875	0.2817040728
0.4931640625	0.5467253727	0.2597656250	0.0535613102	0.2333984375	0.2869597477
0.4746093750	0.5512394221	0.2597656250	0.0766300471	0.2148437500	0.2914737971
0.4355468750	0.5548977647	0.2597656250	0.1193508897	0.1757812500	0.2951321397
0.4248046875	0.5576031884	0.2597656250	0.1327985009	0.1650390625	0.2978375634
0.5898437500	0.5592798347	0.2597656250	0.0305639153	0.3300781250	0.2995142097
0.4794921875	0.5598770341	0.2597656250	0.0803848466	0.2197265625	0.3001114091
0.5166015625	0.5593722088	0.2597656250	0.0427706463	0.2568359375	0.2996065838
0.4580078125	0.5577726376	0.2597656250	0.0997648251	0.1982421875	0.2980070126
0.5322265625	0.5551159773	0.2597656250	0.0228894148	0.2724609375	0.2953503523
0.5712890625	0.5514695339	0.2597656250	0.0198195286	0.3115234375	0.2917039089
0.5566406250	0.5469283450	0.2597656250	0.0097122800	0.2968750000	0.2871627200
0.5908203125	0.5416121980	0.2597656250	0.0492081145	0.3310546875	0.2818465730
0.6015625000	0.5356617669	0.2597656250	0.0659007331	0.3417968750	0.2758961419
0.5322265625	0.5292340980	0.2597656250	0.0029924645	0.2724609375	0.2694684730
0.5048828125	0.5224977011	0.2597656250	0.0176148886	0.2451171875	0.2627320761
0.4042968750	0.5156274940	0.2597656250	0.1113306190	0.1445312500	0.2558618690
0.2568359375	0.5087998020	0.2587890625	0.2519638645	0.0019531250	0.2500107395
0.1962890625	0.5021875335	0.2558593750	0.3058984710	0.0595703125	0.2463281585
0.2939453125	0.4959555550	0.2490234375	0.2020102425	0.0449218750	0.2469321175
0.3154296875	0.4902561914	0.2412109375	0.1748265039	0.0742187500	0.2490452539
0.4150390625	0.4852247363	0.2324218750	0.0701856738	0.1826171875	0.2528028613
0.4648437500	0.4809748938	0.2236328125	0.0161311438	0.2412109375	0.2573420813
0.4892578125	0.4775942063	0.2148437500	0.0116636062	0.2744140625	0.2627504563
0.4912109375	0.4751396991	0.2060546875	0.0160712384	0.2851562500	0.2690850116
0.5214843750	0.4736341305	0.1972656250	0.0478502445	0.3242187500	0.2763685055
0.5878906250	0.4730633196	0.1894531250	0.1148273054	0.3984375000	0.2836101946
0.4628906250	0.4733750140	0.1826171875	0.0104843890	0.2802734375	0.2907578265
0.4589843750	0.4744796582	0.1757812500	0.0154952832	0.2832031250	0.2986984082
0.4199218750	0.4762532605	0.1699218750	0.0563313855	0.2500000000	0.3063313855
0.2929687500	0.4785423477	0.1660156250	0.1855735977	0.1269531250	0.3125267227
0.3164062500	0.4811707710	0.1650390625	0.1647645210	0.1513671875	0.3161317085
0.3964843750	0.4839479151	0.1669921875	0.0874635401	0.2294921875	0.3169557276
0.4257812500	0.4866777050	0.1708984375	0.0608964550	0.2548828125	0.3157792675
0.4892578125	0.4891677352	0.1767578125	0.0000900773	0.3125000000	0.3124099227
0.5507812500	0.4912378856	0.1826171875	0.0595433644	0.3681640625	0.3086206981
0.5966796875	0.4927279248	0.1894531250	0.1039517627	0.4072265625	0.3032747998
0.5800781250	0.4935037865	0.1962890625	0.0865743385	0.3837890625	0.2972147240
0.5253906250	0.4934623971	0.2031250000	0.0319282279	0.3222656250	0.2903373971
0.4765625000	0.4925350766	0.2089843750	0.0159725766	0.2675781250	0.2835507016
0.4423828125	0.4906896160	0.2148437500	0.0483068035	0.2275390625	0.2758458660
0.4892578125	0.4879311365	0.2207031250	0.0013266760	0.2685546875	0.2672280115
0.5605468750	0.4843017908	0.2255859375	0.0762450842	0.3349609375	0.2587158533
0.5488281250	0.4798793140	0.2294921875	0.0689488110	0.3193359375	0.2503871265
0.5429687500	0.4747744170	0.2333984375	0.0681943330	0.3095703125	0.2413759795
0.5244140625	0.4691270532	0.2373046875	0.0552870093	0.2871093750	0.2318223657
0.4687500000	0.4631016610	0.2402343750	0.0056483390	0.2285156250	0.2228672860
0.5068359375	0.4568815475	0.2431640625	0.0499543900	0.2636718750	0.2137174850
0.4306640625	0.4506626185	0.2451171875	0.0199985560	0.1855468750	0.2055454310
0.5048828125	0.4446466682	0.2480468750	0.0602361443	0.2568359375	0.1965997932
0.4716796875	0.4390344367	0.2480468750	0.0326452508	0.2236328125	0.1909875617
0.4179687500	0.4340186416	0.2460937500	0.0160498916	0.1718750000	0.1879248916
0.4248046875	0.4297771915	0.2412109375	0.0049725040	0.1835937500	0.1885662540
0.3837890625	0.4264667977	0.2353515625	0.0426777352	0.1484375000	0.1911152352
0.4375000000	0.4242171929	0.2275390625	0.0132828071	0.2099609375	0.1966781304
0.3173828125	0.4231261503	0.2187500000	0.1057433378	0.0986328125	0.2043761503
0.4130859375	0.4232554653	0.2109375000	0.0101695278	0.2021484375	0.2123179653
0.3974609375	0.4246280358	0.2021484375	0.0271670983	0.1953125000	0.2224795983
0.3818359375	0.4272261452	0.1943359375	0.0453902077	0.1875000000	0.2328902077
0.3798828125	0.4309910259	0.1875000000	0.0511082134	0.1923828125	0.2434910259
0.4042968750	0.4358237541	0.1806640625	0.0315268791	0.2236328125	0.2551596916
0.3916015625	0.4415874965	0.1738281250	0.0499859340	0.2177734375	0.2677593715
0.4296875000	0.4481110907	0.1689453125	0.0184235907	0.2607421875	0.2791657782
0.3369140625	0.4551938923	0.1640625000	0.1182798298	0.1728515625	0.2911313923
0.4199218750	0.4626117706	0.1591796875	0.0426898956	0.2607421875	0.3034320831
0.4375000000	0.4701240781	0.1552734375	0.0326240781	0.2822265625	0.3148506406
0.4814453125	0.4774813689	0.1513671875	0.0039639436	0.3300781250	0.3261141814
0.4082031250	0.4844335945	0.1484375000	0.0762304695	0.2597656250	0.3359960945
0.4345703125	0.4907384893	0.1464843750	0.0561681768	0.2880859375	0.3442541143
